"__mclCluster","adj_P_Val","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","DiffExpressed","Eccentricity","GNC - Common","HUB","IsSingleNode","logFC","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1","1.6924586656010433E-6","4.7734375","0.0","0.20949263502454993","1.0","2","UP","8","false",,"false","0.5916037777777778","SLC24A2","22.0","0","2","0","0.9079649390243902","false","0","SLC24A2","0","0.7333333333333333"
"4","4.1981570871114487E-4","2.5833333333333335","0.007246376811594203","0.3870967741935484","0.6666666666666666","3","UP","5","true",,"false","0.9563375555555554","CYP3A5","6.666666666666667","0","3","0","0.856060606060606","false","0","CYP3A5","16","0.5128205128205128"
"3","3.300283914882637E-6","1.8620689655172413","0.006494090666347243","0.5370370370370371","0.5","4","DOWN","2","true",,"false","-2.108408666666667","PDIA2","13.0","0","4","0","0.9625187406296851","false","0","PDIA2","30","0.4482758620689655"
"1","6.20849339698826E-9","4.703125","6.402382227416963E-4","0.21262458471760798","0.8","5","UP","8","true",,"false","0.7914413333333334","PPEF1","17.2","0","5","0","0.9096798780487805","false","0","PPEF1","694","0.4777777777777778"
"2","1.90515400557591E-7","2.573170731707317","0.03808927209977625","0.3886255924170616","0.3055555555555556","9","DOWN","6","false",,"false","-1.866188222222222","SLC16A12","11.11111111111111","0","9","0","0.9213414634146341","false","0","SLC16A12","2416","0.2777777777777778"
"4","3.5779736506970185E-10","2.4166666666666665","0.036231884057971016","0.4137931034482759","0.5","5","UP","5","true","1","false","2.6271224444444448","CEACAM6","5.6","0","5","0","0.8712121212121212","false","0","CEACAM6","40","0.37333333333333335"
"2","1.7793685017823987E-6","3.402439024390244","0.0011594197231053602","0.2939068100358423","0.6666666666666666","3","DOWN","7","true",,"false","-0.6365693333333334","NEURL1","10.333333333333334","0","3","0","0.8798780487804878","false","0","NEURL1","36","0.49206349206349204"
"4","0.0012940865108321078","2.75","0.018115942028985508","0.36363636363636365","0.3333333333333333","4","UP","6","true",,"false","0.7842493333333334","BCL2L15","4.25","0","4","0","0.8409090909090909","false","0","BCL2L15","26","0.4444444444444444"
"2","1.3168666180355008E-4","2.8658536585365852","0.013378031057582222","0.34893617021276596","0.4393939393939394","12","DOWN","6","true",,"false","-1.0333526666666666","SERPINA5","13.0","0","12","0","0.9067073170731706","false","0","SERPINA5","846","0.34210526315789475"
"3","3.201633806350724E-4","1.2413793103448276","0.2554270708038656","0.8055555555555556","0.015810276679841896","23","DOWN","3","false","1","false","-2.1295848888888886","REG1P","4.217391304347826","0","23","0","0.9895052473763117","false","0","REG1P","1006","0.31620553359683795"
"1","9.975485282070212E-6","4.640625","0.005644467557444481","0.21548821548821548","0.4666666666666667","10","UP","8","false",,"false","0.7593546666666667","MXRA5P1","12.7","0","10","0","0.911204268292683","false","0","MXRA5P1","4192","0.32564102564102565"
"3","5.496090425614042E-4","1.3103448275862069","0.18484447239399543","0.7631578947368421","0.01904761904761905","21","DOWN","3","true","1","false","-2.133576888888889","REG1B","4.428571428571429","0","21","0","0.9865067466266867","false","0","REG1B","818","0.2857142857142857"
"3","0.0022052018884754867","2.0344827586206895","0.024695216800342045","0.4915254237288136","0.027777777777777776","9","DOWN","3","false",,"false","-1.3113611111111112","REG3G","5.222222222222222","0","9","0","0.9550224887556221","false","0","REG3G","112","0.37037037037037035"
"3","1.1171853814173898E-4","2.0344827586206895","5.336617405582923E-4","0.4915254237288136","0.0","3","DOWN","4","true",,"false","-1.7786875555555555","PRSS1","21.0","0","3","0","0.9550224887556221","false","0","PRSS1","10","0.8695652173913043"
"2","7.362398220858958E-6","2.7195121951219514","0.06248813626575661","0.3677130044843049","0.3416666666666667","16","DOWN","6","false",,"false","-0.7664053333333334","FXYD2","12.0625","0","16","0","0.9140243902439025","false","0","FXYD2","3100","0.2857142857142857"
"2","2.8796020476118422E-6","3.2439024390243905","6.022282445046673E-5","0.3082706766917293","0.6666666666666666","3","DOWN","7","true",,"false","-2.6310982222222226","ALB","12.333333333333334","0","3","0","0.8878048780487806","false","0","ALB","2","0.5606060606060606"
"2","3.9571724264714495E-8","2.8292682926829267","0.028643483835629962","0.353448275862069","0.2","6","DOWN","6","true",,"false","-1.9621348888888892","ERO1LB","9.0","0","6","0","0.9085365853658537","false","0","ERO1LB","1652","0.2988505747126437"
"1","1.687072303898086E-7","4.7109375","1.2145416919038965E-4","0.21227197346600332","0.8333333333333334","4","UP","8","true",,"false","0.9837199999999997","LRRC15","18.75","0","4","0","0.9094893292682927","false","0","LRRC15","24","0.5208333333333334"
"3","1.665242358412234E-5","1.8275862068965518","0.008221651585554742","0.5471698113207547","0.0","5","DOWN","2","true","1","false","-2.71677","CEL","17.8","0","5","0","0.9640179910044978","false","0","CEL","156","0.7"
"2","1.0861494536303334E-7","2.426829268292683","0.2182333826871797","0.4120603015075377","0.19444444444444445","9","DOWN","5","true","1","false","-1.3355184444444443","BEX1","9.333333333333334","0","9","0","0.9286585365853659","false","0","BEX1","9462","0.20454545454545456"
"2","6.883811114098134E-4","3.158536585365854","0.012987939812960335","0.3166023166023166","0.0","4","DOWN","5","true",,"false","-0.600474","SYT4","10.0","0","4","0","0.8920731707317072","false","0","SYT4","1028","0.4090909090909091"
"2","1.0776057207734526E-5","2.4878048780487805","0.09265935291312553","0.4019607843137255","0.35294117647058826","17","DOWN","6","true","1","false","-0.6552648888888888","APOBEC2","11.823529411764707","0","17","0","0.9256097560975609","false","0","APOBEC2","5140","0.26871657754010697"
"2","3.7068146990486717E-4","2.8048780487804876","0.11213153678726337","0.3565217391304348","0.16666666666666666","12","DOWN","5","true",,"false","-0.6045777777777778","GRIA2","7.5","0","12","0","0.9097560975609756","false","0","GRIA2","7868","0.21323529411764705"
"4","2.3048791939475128E-7","2.5","0.08333333333333333","0.4","0.5","4","UP","5","false",,"false","1.223288222222222","SLC44A4","5.25","0","4","0","0.8636363636363636","false","0","SLC44A4","54","0.38461538461538464"
"2","5.54977575460978E-7","2.9878048780487805","4.423543267265038E-4","0.3346938775510204","0.6666666666666666","3","DOWN","6","true",,"false","-0.9889220000000004","AKAP7","10.666666666666666","0","3","0","0.900609756097561","false","0","AKAP7","26","0.48484848484848486"
"4","9.173325414577353E-5","1.7916666666666667","0.7306763285024155","0.5581395348837209","0.10909090909090909","11","UP","4","true","1","false","1.0651546666666667","PLS1","3.1818181818181817","0","11","0","0.9280303030303031","false","0","PLS1","524","0.18787878787878787"
"2","9.549621822547097E-6","3.1463414634146343","0.009686276163694845","0.3178294573643411","0.3","5","DOWN","5","false",,"false","-1.1697213333333332","FAM159B","9.0","0","5","0","0.8926829268292682","false","0","FAM159B","708","0.35833333333333334"
"1","6.574436900944181E-7","4.640625","0.0080733769861747","0.21548821548821548","0.3333333333333333","6","UP","8","true",,"false","1.6264448888888887","THBS2","13.333333333333334","0","6","0","0.911204268292683","false","0","THBS2","2316","0.32113821138211385"
"4","3.343655061008741E-7","2.5","0.08333333333333333","0.4","0.5","4","UP","5","true","1","false","1.3963273333333333","TMEM45B","5.25","0","4","0","0.8636363636363636","false","0","TMEM45B","54","0.38461538461538464"
"1","4.7022226000126476E-7","4.625","0.005395690429142235","0.21621621621621623","0.45454545454545453","11","UP","8","true",,"false","0.7533644444444445","MFAP2","12.363636363636363","0","11","0","0.9115853658536586","false","0","MFAP2","986","0.3090909090909091"
"2","1.5970228787626472E-6","2.7195121951219514","0.06680759779913492","0.3677130044843049","0.0","6","DOWN","5","true",,"false","-1.1040268888888887","ATRNL1","8.166666666666666","0","6","0","0.9140243902439025","false","0","ATRNL1","4644","0.25595238095238093"
"4","9.928810115914484E-11","3.4583333333333335","0.0","0.2891566265060241","0.0","1","UP","6","true",,"false","3.181286888888889","CEACAM5","4.0","0","1","0","0.7765151515151515","false","0","CEACAM5","0","0.0"
"4","5.174357724227967E-8","3.9166666666666665","0.0","0.25531914893617025","0.0","1","UP","7","true",,"false","1.292694","CEACAM1","3.0","0","1","0","0.7348484848484849","false","0","CEACAM1","0","0.0"
"5","2.966773922317298E-7","2.3529411764705883","0.04038932880844646","0.425","0.3333333333333333","3","DOWN","4","true",,"false","-1.0549731111111111","PRKAR2B","5.666666666666667","0","3","0","0.8647058823529411","false","0","PRKAR2B","62","0.5925925925925926"
"1","4.1313021531838E-9","4.6875","4.2120636362762343E-4","0.21333333333333335","0.8","6","UP","8","true",,"false","1.6264946666666664","NOX4","16.833333333333332","0","6","0","0.9100609756097561","false","0","NOX4","68","0.45495495495495497"
"4","8.391242052672318E-5","3.4583333333333335","0.0","0.2891566265060241","0.0","1","UP","6","true",,"false","0.8209044444444445","POC1B-GALNT4","4.0","0","1","0","0.7765151515151515","false","0","POC1B-GALNT4","0","0.0"
"1","5.6151773486036436E-6","4.65625","7.993619280463976E-4","0.21476510067114093","0.6","6","UP","8","true",,"false","1.3867726666666667","COL5A2","15.333333333333334","0","6","0","0.9108231707317073","false","0","COL5A2","104","0.38333333333333336"
"1","3.0245987324575522E-6","5.3671875","3.998183175643489E-5","0.18631732168850074","0.5","4","UP","10","true",,"false","0.6179402222222222","SPDL1","21.25","0","4","0","0.893483231707317","false","0","SPDL1","16","0.53125"
"1","5.66706400133085E-9","4.6328125","0.006651507245368459","0.21585160202360876","0.5","9","UP","8","false",,"false","1.5014524444444444","MMP11","13.222222222222221","0","9","0","0.9113948170731707","false","0","MMP11","2322","0.3277777777777778"
"1","2.193093095066083E-6","4.28125","0.0","0.23357664233576642","1.0","2","DOWN","6","false",,"false","-1.113002888888889","RNU4-56P","6.5","0","2","0","0.9199695121951219","false","0","RNU4-56P","0","0.65"
"1","6.710497990922777E-8","5.4609375","3.936608421106452E-4","0.18311874105865522","0.0","3","UP","9","true",,"false","0.6254377777777778","UNC5B","7.666666666666667","0","3","0","0.8911966463414634","false","0","UNC5B","20","0.37037037037037035"
"5","3.272804497130886E-6","1.7647058823529411","0.06831636500754147","0.5666666666666667","0.4666666666666667","6","DOWN","3","true",,"false","-1.676501111111111","ADH1B","6.333333333333333","0","6","0","0.9235294117647058","false","0","ADH1B","104","0.4222222222222222"
"1","8.826154655544725E-8","5.4921875","0.0","0.18207681365576103","0.0","1","UP","9","true",,"false","1.3104126666666664","LEF1","21.0","0","1","0","0.8904344512195121","false","0","LEF1","0","0.0"
"1","2.7174570648609187E-6","5.4140625","0.0","0.1847041847041847","1.0","2","UP","9","true",,"false","0.7477475555555556","KCND2","21.5","0","2","0","0.8923399390243902","false","0","KCND2","0","0.8269230769230769"
"1","6.668758670671101E-7","5.234375","6.557859280195999E-5","0.191044776119403","0.8333333333333334","9","UP","10","true",,"false","0.5998804444444444","NCAPG2","30.88888888888889","0","9","0","0.8967225609756098","false","0","NCAPG2","24","0.594017094017094"
"5","2.471258890441091E-7","2.235294117647059","0.0024509803921568627","0.4473684210526316","0.6666666666666666","3","DOWN","4","true",,"false","-0.7707988888888887","METTL7A","7.0","0","3","0","0.8764705882352942","false","0","METTL7A","2","0.6363636363636364"
"1","1.784332196059043E-7","5.2578125","0.002582905971338116","0.1901931649331352","0.5714285714285714","7","UP","9","true",,"false","1.6588511111111113","INHBA","14.714285714285714","0","7","0","0.8961509146341463","false","0","INHBA","186","0.4163265306122449"
"1","3.7486037442708425E-9","3.4765625","0.5200641022178278","0.2876404494382023","0.21428571428571427","8","DOWN","5","true","1","false","-1.3596111111111113","LMO3","4.625","0","8","0","0.9395960365853658","false","0","LMO3","124554","0.23125"
"1","2.2471834675687798E-5","4.4921875","0.008500030059920291","0.22260869565217392","0.5079365079365079","28","UP","9","false",,"false","0.6595716666666667","FAM72B","23.392857142857142","0","28","0","0.9148246951219512","false","0","FAM72B","3468","0.4177295918367347"
"2","0.008305323883139351","3.8292682926829267","0.0","0.2611464968152866","0.0","1","DOWN","7","true",,"false","-0.8985055555555556","UGT2B15","19.0","0","1","0","0.8585365853658538","false","0","UGT2B15","0","0.0"
"5","1.8002440002138863E-8","1.9411764705882353","0.07028186274509804","0.5151515151515151","0.3333333333333333","6","DOWN","4","true",,"false","-0.9907686666666666","FREM1","5.333333333333333","0","6","0","0.9058823529411765","false","0","FREM1","52","0.4305555555555556"
"1","4.3829105927343364E-7","4.5390625","0.0","0.22030981067125646","1.0","2","UP","7","true",,"false","1.0131846666666666","RAI14","6.5","0","2","0","0.9136814024390244","false","0","RAI14","0","0.7222222222222222"
"4","1.0268516983664463E-6","2.75","0.0","0.36363636363636365","0.0","1","UP","5","true",,"false","1.7178244444444446","TMC5","11.0","0","1","0","0.8409090909090909","false","0","TMC5","0","0.0"
"6","4.4740227045113814E-8","1.7142857142857142","0.061486132914704346","0.5833333333333334","0.5","5","UP","3","true",,"false","0.6599724444444445","OAS3","6.2","0","5","0","0.9285714285714286","false","0","OAS3","36","0.5"
"1","2.5251119530101528E-8","5.2265625","0.0011950691458167428","0.19133034379671152","0.5833333333333334","9","UP","9","true",,"false","1.0049255555555556","CTHRC1","13.88888888888889","0","9","0","0.8969131097560976","false","0","CTHRC1","146","0.3654970760233918"
"2","0.013052630834893745","3.6463414634146343","5.36986851349995E-4","0.27424749163879597","0.5","5","DOWN","7","false",,"false","-0.774875222222222","UGT2B11","13.2","0","5","0","0.8676829268292682","false","0","UGT2B11","18","0.4888888888888889"
"4","0.0013204383145056873","2.75","0.0","0.36363636363636365","0.0","1","UP","5","true",,"false","0.6376202222222223","RNF128","11.0","0","1","0","0.8409090909090909","false","0","RNF128","0","0.0"
"1","5.3010940571321E-5","4.015625","0.0","0.2490272373540856","1.0","2","DOWN","6","true",,"false","-0.6254837777777777","CHN2","5.5","0","2","0","0.9264481707317073","false","0","CHN2","0","0.6111111111111112"
"1","4.842660095673165E-6","4.484375","0.0059303715215133545","0.2229965156794425","0.5443349753694581","29","UP","9","true",,"false","0.8060082222222222","CDC6","23.517241379310345","0","29","0","0.915015243902439","false","0","CDC6","3350","0.41995073891625617"
"2","1.5243061593229546E-4","3.0","0.012036372712243318","0.3333333333333333","0.38181818181818183","11","DOWN","6","true",,"false","-0.9056875555555555","TRPV6","12.454545454545455","0","11","0","0.9","false","0","TRPV6","1082","0.35584415584415585"
"6","1.1070541185838336E-5","1.7142857142857142","0.14505494505494507","0.5833333333333334","0.5","5","UP","3","true",,"false","0.8046553333333334","MX1","6.2","0","5","0","0.9285714285714286","false","0","MX1","48","0.5"
"1","1.257131212696489E-6","5.3671875","4.289991094863142E-4","0.18631732168850074","0.5","4","UP","9","true",,"false","1.4414826666666667","COL8A1","15.0","0","4","0","0.893483231707317","false","0","COL8A1","38","0.5086206896551724"
"1","1.140388411525499E-6","4.4609375","0.008895658598187223","0.22416812609457093","0.4939516129032258","32","UP","9","true",,"false","0.9607655555555558","CCNB2","22.84375","0","32","0","0.9155868902439024","false","0","CCNB2","4740","0.40792410714285715"
"1","3.99200592146407E-7","4.6796875","0.004829423293260792","0.21368948247078465","0.5357142857142857","8","UP","8","true",,"false","1.732026","COL12A1","14.375","0","8","0","0.9102515243902439","false","0","COL12A1","1510","0.3993055555555556"
"1","5.985985100615465E-7","4.6328125","0.0037806695624325727","0.21585160202360876","0.5416666666666666","16","UP","9","true",,"false","1.2180584444444442","ASPM","25.9375","0","16","0","0.9113948170731707","false","0","ASPM","1062","0.51875"
"1","1.0415309809898946E-6","5.0390625","0.0","0.19844961240310077","0.0","1","UP","9","true",,"false","0.8116242222222223","DEPDC1B","16.0","0","1","0","0.9014862804878049","false","0","DEPDC1B","0","0.0"
"6","5.0472530398370055E-5","1.6428571428571428","0.09236002093144952","0.6086956521739131","0.4666666666666667","6","UP","3","true","1","false","0.6455628888888889","PARP9","6.0","0","6","0","0.9357142857142857","false","0","PARP9","50","0.4861111111111111"
