"EdgeBetweenness","GNC","interaction","name","selected","shared interaction","shared name","Weight"
"6.592612485225914","0.3333333432674408","interacts with","DTL (interacts with) KIF14","false","interacts with","DTL (interacts with) KIF14","0.9259"
"82.83673103551897","0.20000000298023224","interacts with","ATRNL1 (interacts with) BEX1","false","interacts with","ATRNL1 (interacts with) BEX1","0.8984"
"6.698827404233153","0.5","interacts with","PRC1 (interacts with) RACGAP1","false","interacts with","PRC1 (interacts with) RACGAP1","0.8525"
"14.837101678278161","0.3333333432674408","interacts with","DTL (interacts with) KIF18A","false","interacts with","DTL (interacts with) KIF18A","0.866"
"90.45034194199431","0.25","interacts with","ATRNL1 (interacts with) ERO1LB","false","interacts with","ATRNL1 (interacts with) ERO1LB","0.8823"
"6.258001357215157","0.5","interacts with","PRC1 (interacts with) SHCBP1","false","interacts with","PRC1 (interacts with) SHCBP1","0.9068"
"8.135660125033885","0.3333333432674408","interacts with","DTL (interacts with) KIF4A","false","interacts with","DTL (interacts with) KIF4A","0.8567"
"9.248764341764453","0.5","interacts with","PRC1 (interacts with) TOP2A","false","interacts with","PRC1 (interacts with) TOP2A","0.855"
"135.5063944860662",,"interacts with","ATRNL1 (interacts with) FAM159B","false","interacts with","ATRNL1 (interacts with) FAM159B","0.8239"
"9.957890149066621","0.3333333432674408","interacts with","DTL (interacts with) MKI67","false","interacts with","DTL (interacts with) MKI67","0.8732"
"7.513784388729348","0.5","interacts with","PRC1 (interacts with) TPX2","false","interacts with","PRC1 (interacts with) TPX2","0.9017"
"377.30311214942066","0.25","interacts with","ATRNL1 (interacts with) GPR98","false","interacts with","ATRNL1 (interacts with) GPR98","0.8468"
"23.753526257336215","0.3333333432674408","interacts with","DTL (interacts with) NCAPG2","false","interacts with","DTL (interacts with) NCAPG2","0.8281"
"70.73075481563444","0.5","interacts with","PRC1 (interacts with) UBE2C","false","interacts with","PRC1 (interacts with) UBE2C","0.8259"
"13.771566600463506","0.5","interacts with","DTL (interacts with) NEK2","false","interacts with","DTL (interacts with) NEK2","0.8439"
"207.15751157267403","0.25","interacts with","ATRNL1 (interacts with) GRIA2","false","interacts with","ATRNL1 (interacts with) GRIA2","0.8542"
"13.085358445386776","0.5","interacts with","DTL (interacts with) NUF2","false","interacts with","DTL (interacts with) NUF2","0.9122"
"8.748175748100506","0.3333333432674408","interacts with","PRR11 (interacts with) RAD51AP1","false","interacts with","PRR11 (interacts with) RAD51AP1","0.8215"
"7.410436107289675","0.5","interacts with","DTL (interacts with) PRC1","false","interacts with","DTL (interacts with) PRC1","0.8065"
"158.21803797803435","0.25","interacts with","ATRNL1 (interacts with) SYT4","false","interacts with","ATRNL1 (interacts with) SYT4","0.8462"
"5.736457986457983","0.5","interacts with","PRR11 (interacts with) TRIP13","false","interacts with","PRR11 (interacts with) TRIP13","0.813"
"10.499185351202357","0.5","interacts with","DTL (interacts with) RACGAP1","false","interacts with","DTL (interacts with) RACGAP1","0.8012"
"174.6666917092637","0.3333333432674408","interacts with","PRR11 (interacts with) UBE2C","false","interacts with","PRR11 (interacts with) UBE2C","0.8524"
"7.667232613979169","0.3333333432674408","interacts with","DTL (interacts with) RAD51AP1","false","interacts with","DTL (interacts with) RAD51AP1","0.8227"
"27.66024229000971","0.3333333432674408","interacts with","PRR11 (interacts with) WDHD1","false","interacts with","PRR11 (interacts with) WDHD1","0.8791"
"8.563719630132915","0.5","interacts with","DTL (interacts with) SHCBP1","false","interacts with","DTL (interacts with) SHCBP1","0.8476"
"17.364702926512933","0.5","interacts with","DTL (interacts with) STIL","false","interacts with","DTL (interacts with) STIL","0.8389"
"12.429576901133116","0.5","interacts with","DTL (interacts with) TPX2","false","interacts with","DTL (interacts with) TPX2","0.8757"
"18.906666666666663","0.3333333432674408","interacts with","PRSS1 (interacts with) REG1B","false","interacts with","PRSS1 (interacts with) REG1B","0.8509"
"12.113932121453344","0.5","interacts with","DTL (interacts with) UBE2T","false","interacts with","DTL (interacts with) UBE2T","0.8796"
"23.09714285714285",,"interacts with","PRSS1 (interacts with) REG1P","false","interacts with","PRSS1 (interacts with) REG1P","0.8646"
"30.742640692640716","0.5","interacts with","ECT2 (interacts with) EXO1","false","interacts with","ECT2 (interacts with) EXO1","0.8351"
"16.862857142857138","0.3333333432674408","interacts with","PRSS1 (interacts with) REG3A","false","interacts with","PRSS1 (interacts with) REG3A","0.8249"
"12.329523344039442","0.5","interacts with","ECT2 (interacts with) KIAA1524","false","interacts with","ECT2 (interacts with) KIAA1524","0.8562"
"31.464862914862938","0.5","interacts with","ECT2 (interacts with) KIF14","false","interacts with","ECT2 (interacts with) KIF14","0.8387"
"16.999999999999996","0.25","interacts with","BCL2L15 (interacts with) CEACAM6","false","interacts with","BCL2L15 (interacts with) CEACAM6","0.8208"
"32.444530559046704","0.5","interacts with","ECT2 (interacts with) KIF4A","false","interacts with","ECT2 (interacts with) KIF4A","0.8195"
"12.666666666666666","0.3333333432674408","interacts with","BCL2L15 (interacts with) CTSE","false","interacts with","BCL2L15 (interacts with) CTSE","0.828"
"11.849502349502341","0.5","interacts with","ECT2 (interacts with) MKI67","false","interacts with","ECT2 (interacts with) MKI67","0.8209"
"15.661296859169203","0.25","interacts with","PRSS3P2 (interacts with) REG1B","false","interacts with","PRSS3P2 (interacts with) REG1B","0.8514"
"16.028563931195478","0.5","interacts with","ECT2 (interacts with) NUF2","false","interacts with","ECT2 (interacts with) NUF2","0.8454"
"9.0","0.25","interacts with","BCL2L15 (interacts with) CYP3A5","false","interacts with","BCL2L15 (interacts with) CYP3A5","0.8319"
"17.739868287740634",,"interacts with","PRSS3P2 (interacts with) REG1P","false","interacts with","PRSS3P2 (interacts with) REG1P","0.8786"
"19.421833721833718","0.5","interacts with","ECT2 (interacts with) UBE2T","false","interacts with","ECT2 (interacts with) UBE2T","0.8573"
"19.348412698412695","0.3333333432674408","interacts with","EDIL3 (interacts with) ETV1","false","interacts with","EDIL3 (interacts with) ETV1","0.8101"
"14.489868287740629","0.3333333432674408","interacts with","PRSS3P2 (interacts with) REG3A","false","interacts with","PRSS3P2 (interacts with) REG3A","0.8256"
"29.333333333333336","0.3333333432674408","interacts with","BCL2L15 (interacts with) POF1B","false","interacts with","BCL2L15 (interacts with) POF1B","0.8345"
"204.83809523809524","0.3333333432674408","interacts with","EDIL3 (interacts with) HSD17B6","false","interacts with","EDIL3 (interacts with) HSD17B6","0.8134"
"650.562278092142","0.3333333432674408","interacts with","BEX1 (interacts with) CTNND2","false","interacts with","BEX1 (interacts with) CTNND2","0.8716"
"77.16267662697803","0.3333333432674408","interacts with","BEX1 (interacts with) ESRRG","false","interacts with","BEX1 (interacts with) ESRRG","0.8541"
"9.0","0.3333333432674408","interacts with","EGLN3 (interacts with) ENO2","false","interacts with","EGLN3 (interacts with) ENO2","0.8264"
"77.25725373580556","0.25","interacts with","BEX1 (interacts with) KLKB1","false","interacts with","BEX1 (interacts with) KLKB1","0.8328"
"6.895842495227918","0.5","interacts with","RACGAP1 (interacts with) TRIP13","false","interacts with","RACGAP1 (interacts with) TRIP13","0.8322"
"4.0","0.3333333432674408","interacts with","EGLN3 (interacts with) P4HA1","false","interacts with","EGLN3 (interacts with) P4HA1","0.8432"
"8.148626580716131","0.5","interacts with","RACGAP1 (interacts with) TYMS","false","interacts with","RACGAP1 (interacts with) TYMS","0.8174"
"164.0","0.3333333432674408","interacts with","BEX1 (interacts with) SCD5","false","interacts with","BEX1 (interacts with) SCD5","0.8349"
"162.59436684669336","0.5","interacts with","RACGAP1 (interacts with) UBE2C","false","interacts with","RACGAP1 (interacts with) UBE2C","0.8034"
"1349.744631377468","0.3333333432674408","interacts with","BEX1 (interacts with) SCGN","false","interacts with","BEX1 (interacts with) SCGN","0.8761"
"175.33333333333331","0.5","interacts with","EGLN3 (interacts with) PGK1","false","interacts with","EGLN3 (interacts with) PGK1","0.8589"
"5.4507443477613515","0.3333333432674408","interacts with","RAD51AP1 (interacts with) SHCBP1","false","interacts with","RAD51AP1 (interacts with) SHCBP1","0.8448"
"164.44254759329863",,"interacts with","BEX1 (interacts with) SLC16A12","false","interacts with","BEX1 (interacts with) SLC16A12","0.8613"
"22.805325059519433",,"interacts with","BMP5 (interacts with) FAM159B","false","interacts with","BMP5 (interacts with) FAM159B","0.846"
"6.185435087788026","0.5","interacts with","RAD51AP1 (interacts with) TPX2","false","interacts with","RAD51AP1 (interacts with) TPX2","0.875"
"67.66666666666666","0.3333333432674408","interacts with","EGLN3 (interacts with) SLC2A1","false","interacts with","EGLN3 (interacts with) SLC2A1","0.8096"
"7.25383512140694","0.3333333432674408","interacts with","RAD51AP1 (interacts with) TRIP13","false","interacts with","RAD51AP1 (interacts with) TRIP13","0.84"
"23.676387207563675","0.25","interacts with","BMP5 (interacts with) GAD2","false","interacts with","BMP5 (interacts with) GAD2","0.8651"
"48.0","0.5","interacts with","ELF3 (interacts with) PLS1","false","interacts with","ELF3 (interacts with) PLS1","0.8775"
"96.12145372882682","0.3333333432674408","interacts with","RAD51AP1 (interacts with) UBE2C","false","interacts with","RAD51AP1 (interacts with) UBE2C","0.8287"
"48.83461033752697","0.25","interacts with","BMP5 (interacts with) GRIA2","false","interacts with","BMP5 (interacts with) GRIA2","0.8334"
"14.116349697773845","0.3333333432674408","interacts with","RAI14 (interacts with) SPOCK1","false","interacts with","RAI14 (interacts with) SPOCK1","0.8441"
"14.666666666666666","0.5","interacts with","ENO2 (interacts with) HK2","false","interacts with","ENO2 (interacts with) HK2","0.8362"
"27.02231018455991","0.3333333432674408","interacts with","RAP1GAP (interacts with) SCTR","false","interacts with","RAP1GAP (interacts with) SCTR","0.8868"
"21.95979118920295","0.20000000298023224","interacts with","BMP5 (interacts with) HMGCLL1","false","interacts with","BMP5 (interacts with) HMGCLL1","0.8267"
"18.0","0.5","interacts with","ENO2 (interacts with) P4HA1","false","interacts with","ENO2 (interacts with) P4HA1","0.8593"
"44.513693665150555","0.3333333432674408","interacts with","RAP1GAP (interacts with) SERPINA5","false","interacts with","RAP1GAP (interacts with) SERPINA5","0.8254"
"208.8333333333331","0.5","interacts with","ENO2 (interacts with) PDCD4","false","interacts with","ENO2 (interacts with) PDCD4","0.8226"
"16.331024531024532","0.25","interacts with","BMP5 (interacts with) MTMR7","false","interacts with","BMP5 (interacts with) MTMR7","0.8463"
"39.32243171434987","0.3333333432674408","interacts with","RAP1GAP (interacts with) SLC17A4","false","interacts with","RAP1GAP (interacts with) SLC17A4","0.8602"
"25.934167418732624","0.3333333432674408","interacts with","RAP1GAP (interacts with) SLC3A1","false","interacts with","RAP1GAP (interacts with) SLC3A1","0.827"
"88.57046392204288","0.5","interacts with","ENO2 (interacts with) PFKP","false","interacts with","ENO2 (interacts with) PFKP","0.826"
"15.747147027453932","0.3333333432674408","interacts with","BMP5 (interacts with) NOL4","false","interacts with","BMP5 (interacts with) NOL4","0.8381"
"36.538769891498475","0.25","interacts with","RAP1GAP (interacts with) SLC4A4","false","interacts with","RAP1GAP (interacts with) SLC4A4","0.8664"
"572.9037972553764","1.0","interacts with","ENO2 (interacts with) PGK1","false","interacts with","ENO2 (interacts with) PGK1","0.8697"
"21.990555555555556","1.0","interacts with","REG1A (interacts with) REG1B","false","interacts with","REG1A (interacts with) REG1B","0.9217"
"176.16666666666688","0.5","interacts with","ENO2 (interacts with) SLC2A1","false","interacts with","ENO2 (interacts with) SLC2A1","0.8342"
"17.07726390396669",,"interacts with","BMP5 (interacts with) PCSK2","false","interacts with","BMP5 (interacts with) PCSK2","0.8141"
"17.837777777777784","0.25","interacts with","REG1A (interacts with) REG3A","false","interacts with","REG1A (interacts with) REG3A","0.9299"
"14.60611111111111",,"interacts with","REG1A (interacts with) REG3G","false","interacts with","REG1A (interacts with) REG3G","0.8563"
"21.932453942247434","0.25","interacts with","BMP5 (interacts with) SCG3","false","interacts with","BMP5 (interacts with) SCG3","0.8233"
"78.76492604530779","0.3333333432674408","interacts with","BMP5 (interacts with) SCGN","false","interacts with","BMP5 (interacts with) SCGN","0.8177"
"36.146278742059806","0.25","interacts with","BMP5 (interacts with) UNC80","false","interacts with","BMP5 (interacts with) UNC80","0.8051"
"29.438228946891183","0.5","interacts with","BRIP1 (interacts with) BUB1","false","interacts with","BRIP1 (interacts with) BUB1","0.8338"
"20.404761904761905","0.3333333432674408","interacts with","EPSTI1 (interacts with) IFI6","false","interacts with","EPSTI1 (interacts with) IFI6","0.8227"
"18.44357109262232","0.3333333432674408","interacts with","BRIP1 (interacts with) BUB1B","false","interacts with","BRIP1 (interacts with) BUB1B","0.847"
"19.071428571428573","0.25","interacts with","EPSTI1 (interacts with) RSAD2","false","interacts with","EPSTI1 (interacts with) RSAD2","0.855"
"10.502732691091323","0.3333333432674408","interacts with","BRIP1 (interacts with) DLGAP5","false","interacts with","BRIP1 (interacts with) DLGAP5","0.8387"
"17.726489361702132","0.5","interacts with","REG1B (interacts with) SERPINI2","false","interacts with","REG1B (interacts with) SERPINI2","0.8568"
"17.476190476190478","0.3333333432674408","interacts with","EPSTI1 (interacts with) XAF1","false","interacts with","EPSTI1 (interacts with) XAF1","0.8469"
"32.87545682676013","0.5","interacts with","BRIP1 (interacts with) DTL","false","interacts with","BRIP1 (interacts with) DTL","0.8479"
"30.66209050996285",,"interacts with","REG1P (interacts with) RN7SL386P","false","interacts with","REG1P (interacts with) RN7SL386P","0.8176"
"160.51183632975162","0.5","interacts with","BRIP1 (interacts with) NCAPG","false","interacts with","BRIP1 (interacts with) NCAPG","0.8334"
"11.331453307977448","0.5","interacts with","BRIP1 (interacts with) TOP2A","false","interacts with","BRIP1 (interacts with) TOP2A","0.8747"
"8.886951424612713","1.0","interacts with","BUB1 (interacts with) BUB1B","false","interacts with","BUB1 (interacts with) BUB1B","0.8723"
"21.896702127659577",,"interacts with","REG1P (interacts with) SERPINI2","false","interacts with","REG1P (interacts with) SERPINI2","0.8738"
"31.48331572641917","1.0","interacts with","BUB1 (interacts with) CASC5","false","interacts with","BUB1 (interacts with) CASC5","0.8473"
"6.661299309053637","0.5","interacts with","BUB1 (interacts with) CCNA2","false","interacts with","BUB1 (interacts with) CCNA2","0.9136"
"15.136832151300238","0.3333333432674408","interacts with","REG3A (interacts with) SERPINI2","false","interacts with","REG3A (interacts with) SERPINI2","0.8412"
"7.219456197102004","0.5","interacts with","BUB1 (interacts with) CCNB1","false","interacts with","BUB1 (interacts with) CCNB1","0.8979"
"7.747210890950637","0.5","interacts with","BUB1 (interacts with) CCNB2","false","interacts with","BUB1 (interacts with) CCNB2","0.8692"
"9.411087470449171",,"interacts with","REG3G (interacts with) SERPINI2","false","interacts with","REG3G (interacts with) SERPINI2","0.879"
"8.770941014958693","0.5","interacts with","BUB1 (interacts with) CDC6","false","interacts with","BUB1 (interacts with) CDC6","0.8646"
"41.79544664554365",,"interacts with","ERO1LB (interacts with) SLC16A12","false","interacts with","ERO1LB (interacts with) SLC16A12","0.8481"
"11.724404414429495","1.0","interacts with","BUB1 (interacts with) CDK1","false","interacts with","BUB1 (interacts with) CDK1","0.877"
"145.97777777777776",,"interacts with","RN7SL826P (interacts with) SCGN","false","interacts with","RN7SL826P (interacts with) SCGN","0.8071"
"26.966666666666672","0.3333333432674408","interacts with","ERP27 (interacts with) REG1B","false","interacts with","ERP27 (interacts with) REG1B","0.8485"
"16.647277741415667","0.5","interacts with","BUB1 (interacts with) CEP55","false","interacts with","BUB1 (interacts with) CEP55","0.882"
"18.022222222222226",,"interacts with","RN7SL826P (interacts with) ST18","false","interacts with","RN7SL826P (interacts with) ST18","0.8319"
"31.233333333333338",,"interacts with","ERP27 (interacts with) REG1P","false","interacts with","ERP27 (interacts with) REG1P","0.8666"
"10.477405193474988","0.5","interacts with","BUB1 (interacts with) CHEK1","false","interacts with","BUB1 (interacts with) CHEK1","0.9115"
"23.638187466128638",,"interacts with","RNU6-570P (interacts with) SLC17A4","false","interacts with","RNU6-570P (interacts with) SLC17A4","0.8769"
"29.912978878009145","0.25","interacts with","ESRRG (interacts with) GPR98","false","interacts with","ESRRG (interacts with) GPR98","0.8772"
"16.53602507722988","0.3333333432674408","interacts with","BUB1 (interacts with) DTL","false","interacts with","BUB1 (interacts with) DTL","0.8671"
"8.924738127369704","0.25","interacts with","ESRRG (interacts with) KLKB1","false","interacts with","ESRRG (interacts with) KLKB1","0.8442"
"11.384686065568415",,"interacts with","RNU6-570P (interacts with) TRPV6","false","interacts with","RNU6-570P (interacts with) TRPV6","0.8451"
"81.88595661476458",,"interacts with","ETV1 (interacts with) MMP11","false","interacts with","ETV1 (interacts with) MMP11","0.8222"
"20.723406126037695","0.5","interacts with","BUB1 (interacts with) ECT2","false","interacts with","BUB1 (interacts with) ECT2","0.8428"
"51.78492063492063","0.3333333432674408","interacts with","RUNX2 (interacts with) SH3PXD2B","false","interacts with","RUNX2 (interacts with) SH3PXD2B","0.8309"
"142.04279235040846","0.3333333432674408","interacts with","ETV1 (interacts with) NTM","false","interacts with","ETV1 (interacts with) NTM","0.8309"
"9.742549873640607","0.3333333432674408","interacts with","BUB1 (interacts with) EXO1","false","interacts with","BUB1 (interacts with) EXO1","0.8723"
"32.409712509712506","0.3333333432674408","interacts with","RUNX2 (interacts with) THBS2","false","interacts with","RUNX2 (interacts with) THBS2","0.8393"
"96.72380927809715","0.3333333432674408","interacts with","ETV1 (interacts with) PDGFC","false","interacts with","ETV1 (interacts with) PDGFC","0.8868"
"9.935300119550323",,"interacts with","BUB1 (interacts with) FAM72B","false","interacts with","BUB1 (interacts with) FAM72B","0.8423"
"256.0","0.3333333432674408","interacts with","ETV1 (interacts with) SGIP1","false","interacts with","ETV1 (interacts with) SGIP1","0.815"
"137.51067331136298","0.5","interacts with","BUB1 (interacts with) FANCD2","false","interacts with","BUB1 (interacts with) FANCD2","0.8399"
"189.99756710781452","0.3333333432674408","interacts with","ETV1 (interacts with) SUGCT","false","interacts with","ETV1 (interacts with) SUGCT","0.8212"
"11.211111111111112","0.25","interacts with","SCG3 (interacts with) SLC4A10","false","interacts with","SCG3 (interacts with) SLC4A10","0.8391"
"12.320556851129599","0.5","interacts with","BUB1 (interacts with) FANCI","false","interacts with","BUB1 (interacts with) FANCI","0.8697"
"5.733303095155635",,"interacts with","EXO1 (interacts with) FAM72B","false","interacts with","EXO1 (interacts with) FAM72B","0.8333"
"32.403900608500095","0.3333333432674408","interacts with","SCG3 (interacts with) SYT4","false","interacts with","SCG3 (interacts with) SYT4","0.8572"
"14.860736156455914","0.5","interacts with","BUB1 (interacts with) FOXM1","false","interacts with","BUB1 (interacts with) FOXM1","0.8335"
"49.119813796810185",,"interacts with","SCG5 (interacts with) ST18","false","interacts with","SCG5 (interacts with) ST18","0.835"
"20.306173119761855","0.5","interacts with","EXO1 (interacts with) FANCI","false","interacts with","EXO1 (interacts with) FANCI","0.8444"
"72.40530739035863","0.3333333432674408","interacts with","SCG5 (interacts with) SYT4","false","interacts with","SCG5 (interacts with) SYT4","0.8137"
"14.218295861844249","0.3333333432674408","interacts with","EXO1 (interacts with) KIAA1524","false","interacts with","EXO1 (interacts with) KIAA1524","0.8296"
"17.582418310250734","0.5","interacts with","BUB1 (interacts with) KIF11","false","interacts with","BUB1 (interacts with) KIF11","0.857"
"256.6990055961964",,"interacts with","SCGN (interacts with) ST18","false","interacts with","SCGN (interacts with) ST18","0.8622"
"27.636284739825257","0.5","interacts with","EXO1 (interacts with) KIF11","false","interacts with","EXO1 (interacts with) KIF11","0.8403"
"10.080458370372629","0.5","interacts with","BUB1 (interacts with) KIF14","false","interacts with","BUB1 (interacts with) KIF14","0.9062"
"73.50454649847195","0.5","interacts with","SCGN (interacts with) SYT4","false","interacts with","SCGN (interacts with) SYT4","0.8877"
"2.973202614379085","0.3333333432674408","interacts with","EXO1 (interacts with) KIF14","false","interacts with","EXO1 (interacts with) KIF14","0.9135"
"13.498804099711554","0.5","interacts with","BUB1 (interacts with) KIF18A","false","interacts with","BUB1 (interacts with) KIF18A","0.9092"
"73.89559934629834","0.3333333432674408","interacts with","SCGN (interacts with) UNC80","false","interacts with","SCGN (interacts with) UNC80","0.8489"
"21.978286448272687","0.3333333432674408","interacts with","EXO1 (interacts with) KIF18A","false","interacts with","EXO1 (interacts with) KIF18A","0.8716"
"8.982073931600816","0.5","interacts with","BUB1 (interacts with) KIF4A","false","interacts with","BUB1 (interacts with) KIF4A","0.9001"
"32.539838666042726","0.3333333432674408","interacts with","SCTR (interacts with) SERPINA5","false","interacts with","SCTR (interacts with) SERPINA5","0.8175"
"10.366861653920239","0.5","interacts with","EXO1 (interacts with) KIF23","false","interacts with","EXO1 (interacts with) KIF23","0.8355"
"4.721211185928175","0.3333333432674408","interacts with","EXO1 (interacts with) KIF4A","false","interacts with","EXO1 (interacts with) KIF4A","0.8823"
"14.770532920654807","0.5","interacts with","BUB1 (interacts with) MCM4","false","interacts with","BUB1 (interacts with) MCM4","0.86"
"19.248379370117732","0.3333333432674408","interacts with","EXO1 (interacts with) MELK","false","interacts with","EXO1 (interacts with) MELK","0.8647"
"14.371393905756795","0.5","interacts with","BUB1 (interacts with) NEK2","false","interacts with","BUB1 (interacts with) NEK2","0.8514"
"10.700878788556134","0.3333333432674408","interacts with","SERPINA5 (interacts with) SLC3A1","false","interacts with","SERPINA5 (interacts with) SLC3A1","0.8391"
"9.66113331113331","0.3333333432674408","interacts with","SERPINA6 (interacts with) SLC3A1","false","interacts with","SERPINA6 (interacts with) SLC3A1","0.8115"
"8.523058423058425","0.3333333432674408","interacts with","EXO1 (interacts with) MKI67","false","interacts with","EXO1 (interacts with) MKI67","0.8763"
"8.97505957158239","0.5","interacts with","BUB1 (interacts with) PRC1","false","interacts with","BUB1 (interacts with) PRC1","0.8385"
"7.602834947220371","0.3333333432674408","interacts with","SHCBP1 (interacts with) TRIP13","false","interacts with","SHCBP1 (interacts with) TRIP13","0.842"
"145.1136650156638","0.3333333432674408","interacts with","EXO1 (interacts with) NCAPG","false","interacts with","EXO1 (interacts with) NCAPG","0.9191"
"10.654227145403613","0.3333333432674408","interacts with","BUB1 (interacts with) PRR11","false","interacts with","BUB1 (interacts with) PRR11","0.8854"
"10.812081824534648","0.3333333432674408","interacts with","SHCBP1 (interacts with) TYMS","false","interacts with","SHCBP1 (interacts with) TYMS","0.8176"
"41.3455678473922","0.3333333432674408","interacts with","EXO1 (interacts with) NCAPG2","false","interacts with","EXO1 (interacts with) NCAPG2","0.8097"
"184.99405755697748","0.3333333432674408","interacts with","SHCBP1 (interacts with) UBE2C","false","interacts with","SHCBP1 (interacts with) UBE2C","0.8442"
"8.654014314756003","0.3333333432674408","interacts with","EXO1 (interacts with) NEK2","false","interacts with","EXO1 (interacts with) NEK2","0.8889"
"7.913708513708514","0.5","interacts with","BUB1 (interacts with) RACGAP1","false","interacts with","BUB1 (interacts with) RACGAP1","0.9013"
"8.218004338237806","0.3333333432674408","interacts with","EXO1 (interacts with) NUF2","false","interacts with","EXO1 (interacts with) NUF2","0.8899"
"125.90842025042095",,"interacts with","SLC16A12 (interacts with) UNC79","false","interacts with","SLC16A12 (interacts with) UNC79","0.8399"
"9.934062830362048","0.3333333432674408","interacts with","BUB1 (interacts with) RAD51AP1","false","interacts with","BUB1 (interacts with) RAD51AP1","0.8563"
"4.875230147426945","0.3333333432674408","interacts with","EXO1 (interacts with) PRC1","false","interacts with","EXO1 (interacts with) PRC1","0.8499"
"164.0","0.3333333432674408","interacts with","SLC17A4 (interacts with) SLC1A2","false","interacts with","SLC17A4 (interacts with) SLC1A2","0.8219"
"8.993922193307618","0.5","interacts with","EXO1 (interacts with) RACGAP1","false","interacts with","EXO1 (interacts with) RACGAP1","0.8505"
"6.960066074842107","0.5","interacts with","BUB1 (interacts with) SHCBP1","false","interacts with","BUB1 (interacts with) SHCBP1","0.9061"
"10.466666666666667","0.3333333432674408","interacts with","SLC17A4 (interacts with) TRPV6","false","interacts with","SLC17A4 (interacts with) TRPV6","0.8699"
"6.550798319327732","0.3333333432674408","interacts with","EXO1 (interacts with) RAD51AP1","false","interacts with","EXO1 (interacts with) RAD51AP1","0.8609"
"20.995009665844083","0.5","interacts with","BUB1 (interacts with) STIL","false","interacts with","BUB1 (interacts with) STIL","0.8213"
"37.06976495393341",,"interacts with","SLC17A4 (interacts with) UGT2B11","false","interacts with","SLC17A4 (interacts with) UGT2B11","0.8196"
"6.220412163605638","0.5","interacts with","EXO1 (interacts with) SHCBP1","false","interacts with","EXO1 (interacts with) SHCBP1","0.8933"
"9.699123402961156","0.5","interacts with","BUB1 (interacts with) TRIP13","false","interacts with","BUB1 (interacts with) TRIP13","0.8678"
"51.9",,"interacts with","SLC24A2 (interacts with) SUGCT","false","interacts with","SLC24A2 (interacts with) SUGCT","0.8183"
"33.67657876996776","0.5","interacts with","EXO1 (interacts with) STIL","false","interacts with","EXO1 (interacts with) STIL","0.8722"
"211.79609286171078","0.20000000298023224","interacts with","SLC30A8 (interacts with) SST","false","interacts with","SLC30A8 (interacts with) SST","0.8328"
"14.532278190753653","0.5","interacts with","EXO1 (interacts with) TOP2A","false","interacts with","EXO1 (interacts with) TOP2A","0.8825"
"14.654950644540069","0.3333333432674408","interacts with","BUB1 (interacts with) TYMS","false","interacts with","BUB1 (interacts with) TYMS","0.8623"
"99.39739251235245",,"interacts with","SLC30A8 (interacts with) ST18","false","interacts with","SLC30A8 (interacts with) ST18","0.8409"
"10.408597880154096","0.5","interacts with","EXO1 (interacts with) TPX2","false","interacts with","EXO1 (interacts with) TPX2","0.8871"
"295.55348904250224","0.5","interacts with","BUB1 (interacts with) UBE2C","false","interacts with","BUB1 (interacts with) UBE2C","0.8573"
"8.0",,"interacts with","SLC44A4 (interacts with) TMEM45B","false","interacts with","SLC44A4 (interacts with) TMEM45B","0.8142"
"127.30804788458533","0.3333333432674408","interacts with","EXO1 (interacts with) UBE2C","false","interacts with","EXO1 (interacts with) UBE2C","0.8308"
"52.6892225728473","0.3333333432674408","interacts with","BUB1 (interacts with) WDHD1","false","interacts with","BUB1 (interacts with) WDHD1","0.8212"
"26.81614490382877","0.25","interacts with","SLC4A4 (interacts with) TRPV6","false","interacts with","SLC4A4 (interacts with) TRPV6","0.8284"
"9.615577649604578","0.3333333432674408","interacts with","EXO1 (interacts with) UBE2T","false","interacts with","EXO1 (interacts with) UBE2T","0.8258"
"5.57572097415551","1.0","interacts with","BUB1B (interacts with) CCNA2","false","interacts with","BUB1B (interacts with) CCNA2","0.8508"
"14.854216964421624",,"interacts with","SLC4A4 (interacts with) UGT2B11","false","interacts with","SLC4A4 (interacts with) UGT2B11","0.8504"
"5.342597108773579","0.5","interacts with","BUB1B (interacts with) CCNB1","false","interacts with","BUB1B (interacts with) CCNB1","0.855"
"7.300599274068717","0.5","interacts with","BUB1B (interacts with) CCNB2","false","interacts with","BUB1B (interacts with) CCNB2","0.8738"
"7.50339830121826","0.5","interacts with","BUB1B (interacts with) CDC6","false","interacts with","BUB1B (interacts with) CDC6","0.8597"
"19.090338227752415",,"interacts with","F11 (interacts with) FXYD2","false","interacts with","F11 (interacts with) FXYD2","0.9012"
"8.933327413900164","0.5","interacts with","BUB1B (interacts with) CDK1","false","interacts with","BUB1B (interacts with) CDK1","0.8293"
"101.17025094197872","0.25","interacts with","F11 (interacts with) GPR98","false","interacts with","F11 (interacts with) GPR98","0.8916"
"85.37434201687854","0.5","interacts with","SPDL1 (interacts with) UBE2T","false","interacts with","SPDL1 (interacts with) UBE2T","0.8129"
"6.907107234953536","0.3333333432674408","interacts with","BUB1B (interacts with) CENPI","false","interacts with","BUB1B (interacts with) CENPI","0.8183"
"73.37787021306002","0.5","interacts with","F11 (interacts with) KLKB1","false","interacts with","F11 (interacts with) KLKB1","0.8475"
